op,dtype,layout,mem,bcast,accepted,pcc_or_reason,input_range,pcc,ulp
bias_gelu TT,bfloat4_b,rm,l1,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat4_b,rm,l1,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat4_b,rm,l1,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat4_b,rm,l1,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat4_b,rm,width,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat4_b,rm,width,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat4_b,rm,width,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat4_b,rm,width,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat4_b,tile,block,col,OK,pass,[0.1..0.85],0.965945,
bias_gelu TT,bfloat4_b,tile,block,none,OK,pass,[0.1..0.85],0.965881,
bias_gelu TT,bfloat4_b,tile,block,row,OK,pass,[0.1..0.85],0.964836,
bias_gelu TT,bfloat4_b,tile,block,scalar,OK,pass,[0.1..0.85],0.960539,
bias_gelu TT,bfloat4_b,tile,dram,col,OK,pass,[0.1..0.85],0.965313,
bias_gelu TT,bfloat4_b,tile,dram,none,OK,pass,[0.1..0.85],0.963867,
bias_gelu TT,bfloat4_b,tile,dram,row,OK,pass,[0.1..0.85],0.966231,
bias_gelu TT,bfloat4_b,tile,dram,scalar,OK,pass,[0.1..0.85],0.951805,
bias_gelu TT,bfloat4_b,tile,height,col,OK,pass,[0.1..0.85],0.955586,
bias_gelu TT,bfloat4_b,tile,height,none,OK,pass,[0.1..0.85],0.961465,
bias_gelu TT,bfloat4_b,tile,height,row,OK,pass,[0.1..0.85],0.964573,
bias_gelu TT,bfloat4_b,tile,height,scalar,OK,pass,[0.1..0.85],0.957458,
bias_gelu TT,bfloat4_b,tile,l1,col,OK,pass,[0.1..0.85],0.961201,
bias_gelu TT,bfloat4_b,tile,l1,none,OK,pass,[0.1..0.85],0.963613,
bias_gelu TT,bfloat4_b,tile,l1,row,OK,pass,[0.1..0.85],0.962911,
bias_gelu TT,bfloat4_b,tile,l1,scalar,OK,pass,[0.1..0.85],0.954821,
bias_gelu TT,bfloat4_b,tile,width,col,OK,pass,[0.1..0.85],0.966936,
bias_gelu TT,bfloat4_b,tile,width,none,OK,pass,[0.1..0.85],0.964512,
bias_gelu TT,bfloat4_b,tile,width,row,OK,pass,[0.1..0.85],0.958605,
bias_gelu TT,bfloat4_b,tile,width,scalar,OK,pass,[0.1..0.85],0.978067,
bias_gelu TT,bfloat8_b,rm,block,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,block,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,block,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,block,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,dram,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,dram,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,dram,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,dram,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,height,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,height,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,height,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,height,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,l1,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,l1,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,l1,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,l1,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,width,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,width,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,width,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,rm,width,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
bias_gelu TT,bfloat8_b,tile,block,col,OK,pass,[0.1..0.85],0.999731,28.000
bias_gelu TT,bfloat8_b,tile,block,none,OK,pass,[0.1..0.85],0.999764,41.000
bias_gelu TT,bfloat8_b,tile,block,row,OK,pass,[0.1..0.85],0.999754,29.000
bias_gelu TT,bfloat8_b,tile,block,scalar,OK,pass,[0.1..0.85],0.999659,10.000
bias_gelu TT,bfloat8_b,tile,dram,col,OK,pass,[0.1..0.85],0.999818,25.000
bias_gelu TT,bfloat8_b,tile,dram,none,OK,pass,[0.1..0.85],0.999793,31.000
bias_gelu TT,bfloat8_b,tile,dram,row,OK,pass,[0.1..0.85],0.999787,34.000
bias_gelu TT,bfloat8_b,tile,dram,scalar,OK,pass,[0.1..0.85],0.999729,5.000
bias_gelu TT,bfloat8_b,tile,height,col,OK,pass,[0.1..0.85],0.999803,29.000
bias_gelu TT,bfloat8_b,tile,height,none,OK,pass,[0.1..0.85],0.999781,46.000
bias_gelu TT,bfloat8_b,tile,height,row,OK,pass,[0.1..0.85],0.999788,33.000
bias_gelu TT,bfloat8_b,tile,height,scalar,OK,pass,[0.1..0.85],0.999698,9.000
bias_gelu TT,bfloat8_b,tile,l1,col,OK,pass,[0.1..0.85],0.999802,29.000
bias_gelu TT,bfloat8_b,tile,l1,none,OK,pass,[0.1..0.85],0.999808,31.000
bias_gelu TT,bfloat8_b,tile,l1,row,OK,pass,[0.1..0.85],0.999804,35.000
bias_gelu TT,bfloat8_b,tile,l1,scalar,OK,pass,[0.1..0.85],0.999758,6.000
bias_gelu TT,bfloat8_b,tile,width,col,OK,pass,[0.1..0.85],0.999796,29.000
bias_gelu TT,bfloat8_b,tile,width,none,OK,pass,[0.1..0.85],0.999754,34.000
bias_gelu TT,bfloat8_b,tile,width,row,OK,pass,[0.1..0.85],0.999783,31.000
bias_gelu TT,bfloat8_b,tile,width,scalar,OK,pass,[0.1..0.85],0.999747,4.000
bias_gelu TT,float32,rm,block,col,OK,pass,[0.1..0.85],0.999878,1570405.000
bias_gelu TT,float32,rm,block,none,OK,pass,[0.1..0.85],0.999910,1569585.000
bias_gelu TT,float32,rm,block,row,OK,pass,[0.1..0.85],0.999905,1571047.000
bias_gelu TT,float32,rm,block,scalar,OK,pass,[0.1..0.85],0.999949,130085.000
bias_gelu TT,float32,rm,dram,col,OK,pass,[0.1..0.85],0.999931,1527783.000
bias_gelu TT,float32,rm,dram,none,OK,pass,[0.1..0.85],0.999909,1569145.000
bias_gelu TT,float32,rm,dram,row,OK,pass,[0.1..0.85],0.999908,1552579.000
bias_gelu TT,float32,rm,dram,scalar,OK,pass,[0.1..0.85],0.999870,298032.000
bias_gelu TT,float32,rm,height,col,OK,pass,[0.1..0.85],0.999913,1570125.000
bias_gelu TT,float32,rm,height,none,OK,pass,[0.1..0.85],0.999904,3080026.000
bias_gelu TT,float32,rm,height,row,OK,pass,[0.1..0.85],0.999909,1568772.000
bias_gelu TT,float32,rm,height,scalar,OK,pass,[0.1..0.85],0.999887,303119.000
bias_gelu TT,float32,rm,l1,col,OK,pass,[0.1..0.85],0.999926,1570869.000
bias_gelu TT,float32,rm,l1,none,OK,pass,[0.1..0.85],0.999906,1570842.000
bias_gelu TT,float32,rm,l1,row,OK,pass,[0.1..0.85],0.999925,1536769.000
bias_gelu TT,float32,rm,l1,scalar,OK,pass,[0.1..0.85],0.999952,131309.000
bias_gelu TT,float32,rm,width,col,OK,pass,[0.1..0.85],0.999898,1566040.000
bias_gelu TT,float32,rm,width,none,OK,pass,[0.1..0.85],0.999899,3053211.000
bias_gelu TT,float32,rm,width,row,OK,pass,[0.1..0.85],0.999919,1560575.000
bias_gelu TT,float32,rm,width,scalar,OK,pass,[0.1..0.85],0.999842,433671.000
bias_gelu TT,float32,tile,block,col,OK,pass,[0.1..0.85],0.999906,1569861.000
bias_gelu TT,float32,tile,block,none,OK,pass,[0.1..0.85],0.999910,1567545.000
bias_gelu TT,float32,tile,block,row,OK,pass,[0.1..0.85],0.999854,1571056.000
bias_gelu TT,float32,tile,block,scalar,OK,pass,[0.1..0.85],0.999979,130820.000
bias_gelu TT,float32,tile,dram,col,OK,pass,[0.1..0.85],0.999908,1570689.000
bias_gelu TT,float32,tile,dram,none,OK,pass,[0.1..0.85],0.999903,1544667.000
bias_gelu TT,float32,tile,dram,row,OK,pass,[0.1..0.85],0.999900,1570773.000
bias_gelu TT,float32,tile,dram,scalar,OK,pass,[0.1..0.85],0.999498,1571066.000
bias_gelu TT,float32,tile,height,col,OK,pass,[0.1..0.85],0.999893,1568690.000
bias_gelu TT,float32,tile,height,none,OK,pass,[0.1..0.85],0.999911,1562875.000
bias_gelu TT,float32,tile,height,row,OK,pass,[0.1..0.85],0.999885,1565409.000
bias_gelu TT,float32,tile,height,scalar,OK,pass,[0.1..0.85],0.999517,1564351.000
bias_gelu TT,float32,tile,l1,col,OK,pass,[0.1..0.85],0.999884,1570830.000
bias_gelu TT,float32,tile,l1,none,OK,pass,[0.1..0.85],0.999896,1571007.000
bias_gelu TT,float32,tile,l1,row,OK,pass,[0.1..0.85],0.999908,1571049.000
bias_gelu TT,float32,tile,l1,scalar,OK,pass,[0.1..0.85],0.999876,308087.000
bias_gelu TT,float32,tile,width,col,OK,pass,[0.1..0.85],0.999909,3077065.000
bias_gelu TT,float32,tile,width,none,OK,pass,[0.1..0.85],0.999897,1570612.000
bias_gelu TT,float32,tile,width,row,OK,pass,[0.1..0.85],0.999901,1570448.000
bias_gelu TT,float32,tile,width,scalar,OK,pass,[0.1..0.85],0.999973,129926.000
bias_gelu TT,int32,rm,block,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,block,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,block,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,block,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,dram,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,dram,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,dram,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,dram,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,height,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,height,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,height,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,height,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,l1,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,l1,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,l1,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,l1,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,width,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,width,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,width,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,rm,width,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,tile,block,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,tile,block,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,tile,block,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
bias_gelu TT,int32,tile,block,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::INT32 is not supported for binary operation BinaryOpType::BIAS_GELU",[1..49],,
