op,dtype,layout,mem,accepted,pcc_or_reason,input_range,pcc,ulp
softsign_bw,uint8,tile,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
softsign_bw,bfloat16,tile,block,OK,pass,[0.1..0.85],0.999960,4.000
softsign_bw,bfloat8_b,tile,block,OK,pass,[0.1..0.85],0.999775,19.000
softsign_bw,bfloat4_b,tile,block,OK,pass,[0.1..0.85],0.953405,
softsign_bw,float32,tile,block,OK,pass,[0.1..0.85],1.000000,3.000
softsign_bw,int32,tile,block,OK,fail,[1..49],0.003567,
softsign_bw,uint32,tile,block,OK,fail,[1..49],0.019866,
softsign_bw,uint16,tile,block,OK,fail,[1..49],0.009075,
softsign_bw,uint8,tile,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
softsign_bw,bfloat16,rm,dram,OK,pass,[0.1..0.85],0.999960,4.000
softsign_bw,bfloat8_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,bfloat4_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,float32,rm,dram,OK,pass,[0.1..0.85],1.000000,3.000
softsign_bw,int32,rm,dram,OK,fail,[1..49],-0.011925,
softsign_bw,uint32,rm,dram,OK,fail,[1..49],-0.029860,
softsign_bw,uint16,rm,dram,OK,fail,[1..49],0.009331,
softsign_bw,uint8,rm,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
softsign_bw,bfloat16,rm,l1,OK,pass,[0.1..0.85],0.999959,4.000
softsign_bw,bfloat8_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,bfloat4_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,float32,rm,l1,OK,pass,[0.1..0.85],1.000000,3.000
softsign_bw,int32,rm,l1,OK,fail,[1..49],-0.024747,
softsign_bw,uint32,rm,l1,OK,fail,[1..49],-0.027484,
softsign_bw,uint16,rm,l1,OK,fail,[1..49],0.013312,
softsign_bw,uint8,rm,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
softsign_bw,bfloat16,rm,height,OK,pass,[0.1..0.85],0.999959,4.000
softsign_bw,bfloat8_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,bfloat4_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,float32,rm,height,OK,pass,[0.1..0.85],1.000000,3.000
softsign_bw,int32,rm,height,OK,fail,[1..49],-0.008557,
softsign_bw,uint32,rm,height,OK,fail,[1..49],-0.044865,
softsign_bw,uint16,rm,height,OK,fail,[1..49],0.029565,
softsign_bw,uint8,rm,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
softsign_bw,bfloat16,rm,width,OK,pass,[0.1..0.85],0.999960,4.000
softsign_bw,bfloat8_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,bfloat4_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,float32,rm,width,OK,pass,[0.1..0.85],1.000000,3.000
softsign_bw,int32,rm,width,OK,fail,[1..49],-0.007181,
softsign_bw,uint32,rm,width,OK,fail,[1..49],-0.024053,
softsign_bw,uint16,rm,width,OK,fail,[1..49],0.051445,
softsign_bw,uint8,rm,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
softsign_bw,bfloat16,rm,block,OK,pass,[0.1..0.85],0.999957,5.000
softsign_bw,bfloat8_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,bfloat4_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
softsign_bw,float32,rm,block,OK,pass,[0.1..0.85],1.000000,3.000
softsign_bw,int32,rm,block,OK,fail,[1..49],0.022306,
softsign_bw,uint32,rm,block,OK,fail,[1..49],-0.010241,
softsign_bw,uint16,rm,block,OK,fail,[1..49],0.005282,
softsign_bw,uint8,rm,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
sqrt_bw,bfloat16,tile,dram,OK,pass,[0.1..0.85],0.999984,2.000
sqrt_bw,bfloat8_b,tile,dram,OK,pass,[0.1..0.85],0.999621,21.000
sqrt_bw,bfloat4_b,tile,dram,OK,fail(0.900),[0.1..0.85],0.899617,
sqrt_bw,float32,tile,dram,OK,pass,[0.1..0.85],1.000000,2.000
sqrt_bw,int32,tile,dram,OK,fail,[1..49],-0.093182,
sqrt_bw,uint32,tile,dram,FAIL,"TT_THROW @ /home/ubuntu/tt-metal/tt_metal/impl/program/program.cpp:259: tt::exception | info: | Failed to generate binaries for eltwise_where_no_bcast TT_THROW @ /home/ubuntu/tt-metal/tt_metal/jit_build/build.cpp:67: tt::exception | info: | trisc0 build failed. Log: In file included from ../chlkc_unpack.cpp:2, | from /home/ubuntu/tt-metal/tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h:26, | from /home/ubuntu/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc:13: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp: In function 'void kernel_main()': | ../defines_generated.h:4:18: error: 'fill_tile_uint' was not declared in this scope | 4 | #define FILL_LLK fill_tile_uint<DataFormat::UInt32> | |                  ^~~~~~~~~~~~~~ | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:13: note: in expansion of macro 'FILL_LLK' | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |             ^~~~~~~~ | In file included from ../chlkc_unpack.cpp:3: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:28: error: left operand of comma operator has no effect [-Werror=unused-value] | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |                      ~~~~~~^~~ | cc1plus: all warnings being treated as errors",[1..49],,
sqrt_bw,uint16,tile,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::WHERE_TST",[1..49],,
sqrt_bw,uint8,tile,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
sqrt_bw,bfloat16,tile,l1,OK,pass,[0.1..0.85],0.999983,2.000
sqrt_bw,bfloat8_b,tile,l1,OK,pass,[0.1..0.85],0.999685,17.000
sqrt_bw,bfloat4_b,tile,l1,OK,fail(0.890),[0.1..0.85],0.889847,
sqrt_bw,float32,tile,l1,OK,pass,[0.1..0.85],1.000000,2.000
sqrt_bw,int32,tile,l1,OK,fail,[1..49],-0.047755,
sqrt_bw,uint32,tile,l1,FAIL,"TT_THROW @ /home/ubuntu/tt-metal/tt_metal/impl/program/program.cpp:259: tt::exception | info: | Failed to generate binaries for eltwise_where_no_bcast TT_THROW @ /home/ubuntu/tt-metal/tt_metal/jit_build/build.cpp:67: tt::exception | info: | trisc0 build failed. Log: In file included from ../chlkc_unpack.cpp:2, | from /home/ubuntu/tt-metal/tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h:26, | from /home/ubuntu/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc:13: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp: In function 'void kernel_main()': | ../defines_generated.h:4:18: error: 'fill_tile_uint' was not declared in this scope | 4 | #define FILL_LLK fill_tile_uint<DataFormat::UInt32> | |                  ^~~~~~~~~~~~~~ | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:13: note: in expansion of macro 'FILL_LLK' | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |             ^~~~~~~~ | In file included from ../chlkc_unpack.cpp:3: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:28: error: left operand of comma operator has no effect [-Werror=unused-value] | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |                      ~~~~~~^~~ | cc1plus: all warnings being treated as errors",[1..49],,
sqrt_bw,uint16,tile,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::WHERE_TST",[1..49],,
sqrt_bw,uint8,tile,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
sqrt_bw,bfloat16,tile,height,OK,pass,[0.1..0.85],0.999983,2.000
sqrt_bw,bfloat8_b,tile,height,OK,pass,[0.1..0.85],0.999651,18.000
sqrt_bw,bfloat4_b,tile,height,OK,fail(0.886),[0.1..0.85],0.885673,
sqrt_bw,float32,tile,height,OK,pass,[0.1..0.85],1.000000,2.000
sqrt_bw,int32,tile,height,OK,fail,[1..49],-0.049451,
sqrt_bw,uint32,tile,height,FAIL,"TT_THROW @ /home/ubuntu/tt-metal/tt_metal/impl/program/program.cpp:259: tt::exception | info: | Failed to generate binaries for eltwise_where_no_bcast TT_THROW @ /home/ubuntu/tt-metal/tt_metal/jit_build/build.cpp:67: tt::exception | info: | trisc0 build failed. Log: In file included from ../chlkc_unpack.cpp:2, | from /home/ubuntu/tt-metal/tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h:26, | from /home/ubuntu/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc:13: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp: In function 'void kernel_main()': | ../defines_generated.h:4:18: error: 'fill_tile_uint' was not declared in this scope | 4 | #define FILL_LLK fill_tile_uint<DataFormat::UInt32> | |                  ^~~~~~~~~~~~~~ | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:13: note: in expansion of macro 'FILL_LLK' | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |             ^~~~~~~~ | In file included from ../chlkc_unpack.cpp:3: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:28: error: left operand of comma operator has no effect [-Werror=unused-value] | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |                      ~~~~~~^~~ | cc1plus: all warnings being treated as errors",[1..49],,
sqrt_bw,uint16,tile,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::WHERE_TST",[1..49],,
sqrt_bw,uint8,tile,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
sqrt_bw,bfloat16,tile,width,OK,pass,[0.1..0.85],0.999984,2.000
sqrt_bw,bfloat8_b,tile,width,OK,pass,[0.1..0.85],0.999607,18.000
sqrt_bw,bfloat4_b,tile,width,OK,fail(0.891),[0.1..0.85],0.890842,
sqrt_bw,float32,tile,width,OK,pass,[0.1..0.85],1.000000,3.000
sqrt_bw,int32,tile,width,OK,fail,[1..49],-0.079743,
sqrt_bw,uint32,tile,width,FAIL,"TT_THROW @ /home/ubuntu/tt-metal/tt_metal/impl/program/program.cpp:259: tt::exception | info: | Failed to generate binaries for eltwise_where_no_bcast TT_THROW @ /home/ubuntu/tt-metal/tt_metal/jit_build/build.cpp:67: tt::exception | info: | trisc0 build failed. Log: In file included from ../chlkc_unpack.cpp:2, | from /home/ubuntu/tt-metal/tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h:26, | from /home/ubuntu/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc:13: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp: In function 'void kernel_main()': | ../defines_generated.h:4:18: error: 'fill_tile_uint' was not declared in this scope | 4 | #define FILL_LLK fill_tile_uint<DataFormat::UInt32> | |                  ^~~~~~~~~~~~~~ | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:13: note: in expansion of macro 'FILL_LLK' | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |             ^~~~~~~~ | In file included from ../chlkc_unpack.cpp:3: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:28: error: left operand of comma operator has no effect [-Werror=unused-value] | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |                      ~~~~~~^~~ | cc1plus: all warnings being treated as errors",[1..49],,
sqrt_bw,uint16,tile,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::WHERE_TST",[1..49],,
sqrt_bw,uint8,tile,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
sqrt_bw,bfloat16,tile,block,OK,pass,[0.1..0.85],0.999984,2.000
sqrt_bw,bfloat8_b,tile,block,OK,pass,[0.1..0.85],0.999620,22.000
sqrt_bw,bfloat4_b,tile,block,OK,fail(0.884),[0.1..0.85],0.884219,
sqrt_bw,float32,tile,block,OK,pass,[0.1..0.85],1.000000,2.000
sqrt_bw,int32,tile,block,OK,fail,[1..49],-0.099623,
sqrt_bw,uint32,tile,block,FAIL,"TT_THROW @ /home/ubuntu/tt-metal/tt_metal/impl/program/program.cpp:259: tt::exception | info: | Failed to generate binaries for eltwise_where_no_bcast TT_THROW @ /home/ubuntu/tt-metal/tt_metal/jit_build/build.cpp:67: tt::exception | info: | trisc0 build failed. Log: In file included from ../chlkc_unpack.cpp:2, | from /home/ubuntu/tt-metal/tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h:26, | from /home/ubuntu/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc:13: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp: In function 'void kernel_main()': | ../defines_generated.h:4:18: error: 'fill_tile_uint' was not declared in this scope | 4 | #define FILL_LLK fill_tile_uint<DataFormat::UInt32> | |                  ^~~~~~~~~~~~~~ | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:13: note: in expansion of macro 'FILL_LLK' | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |             ^~~~~~~~ | In file included from ../chlkc_unpack.cpp:3: | /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp:61:28: error: left operand of comma operator has no effect [-Werror=unused-value] | 61 |             FILL_LLK(i * 3 + 1, scalar_value); | |                      ~~~~~~^~~ | cc1plus: all warnings being treated as errors",[1..49],,
sqrt_bw,uint16,tile,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::WHERE_TST",[1..49],,
sqrt_bw,uint8,tile,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::MUL",[1..49],,
